filename,filepath,document_type,year,chunk_num,chunk_text,topic,confidence,cosine
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_10.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_10.txt,,,6,"Het betreft op nationaal 
niveau het ministerie van Onderwijs, Cultuur en Wetenschap (ocw), een 
heterogeen geheel dat zich op dit gebied onder meer bezighoudt met 
educatie, onderzoek, erfgoed en monumenten; het ministerie van Sociale 
Zaken en Werkgelegenheid (szw) dat verantwoordelijk is voor de 
Nederlandse implementatie van het vn-Decennium voor Mensen Op 19 december 
2022 bood premier 
Mark Rutte in het 
Nationaal Archief 
excuses aan voor 
het slavernij- 
verleden.

— 30 —
— STAAT EN SLAVERNIJ —
van Afrikaanse Afkomst1; het ministerie van Binnenlandse Zaken en 
Koninkrijksrelaties (bzk) dat onder meer dit onderzoek entameerde 
en in koninkrijksaangelegenheden nogal eens wordt gewezen op het 
slavernijverleden van de Caribische eilanden; en het ministerie van 
Buitenlandse Zaken (BuZa), dat met de Universiteit van Suriname een 
Anton de Kom-leerstoel instelde en bijvoorbeeld betrokken was bij de 
verklaring van Durban in 2001, waar de minister voor Grote Steden- en 
Integratiebeleid Roger van Boxtel namens Nederland een ‘deep remorse 
about the enslavement and slave trade’ uitsprak. Diverse ministeries waren tevens betrokken bij het Elmina Heritage 
­Project in en rond Elmina, het voormalige wic-hoofdkwartier van de 
Nederlandse mensenhandel in het huidige Ghana. De Nederlandse 
overheid wilde toen haar verantwoordelijkheid tonen voor het 
gezamenlijke verleden door steun te verlenen bij de restauratie van het 
­slavenfort en delen van de omringende stad.","Remembrance, Heritage & Education",1.0,0.08504200642707613
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_10.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_10.txt,,,7,"Het was bij de start hiervan in 
2002 dat de toenmalige kroonprins Willem-Alexander, onder ministeriële 
verantwoordelijkheid, zei: ‘ We kijken nu met spijt terug op dat ­donkere 
tijdperk van menselijke betrekkingen en we gedenken de ­slachtoffers van 
die onmenselijke handel. ’ Op provinciaal niveau was tot voor kort weinig aandacht voor het 
­slavernijverleden te merken.","Remembrance, Heritage & Education",1.0,0.058834840541455206
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_10.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_10.txt,,,8,"Dat is niet helemaal verwonderlijk gezien het 
relatief beperkte werkveld van de provincie, waar bijvoorbeeld onderwijs 
niet en erfgoed nauwelijks tot behoren. Toch beraadt momenteel een 
­toenemend aantal provincies zich op de vraag wat zij met dat verleden 
moeten en heeft Zuid-Holland al een onderzoek naar het koloniaal- en 
­slavernijverleden gestart. Noord-Holland gaf al eerder opdracht voor twee 
tentoonstellingen en een onderzoekspublicatie en sprak in 2022 formeel 
zijn excuses uit voor de slavernij. De provinciale staten van Holland ble­
ken directe relaties met en investeringen in de slavernij te hebben gehad. Op het niveau van de 344 Nederlandse gemeenten gaan de ontwikke­
lingen snel.","Remembrance, Heritage & Education",1.0,0.0728492796385774
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_10.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_10.txt,,,9,"De vier grootste steden (Amsterdam, Rotterdam, Utrecht en 
Den Haag) hebben een actief beleid ten aanzien van het slavernijverleden 
ontwikkeld en formele excuses uitgesproken. Een heel aantal andere 
gemeenten, waaronder Middelburg, Arnhem, Haarlem, Gouda, 
­Groningen, Tilburg, Nijmegen, Dordrecht, Delft en Hoorn zijn met 
eigen  onderzoeken bezig en/of hebben ruimte gecreëerd voor jaarlijkse 
Keti Koti-vieringen en verwante activiteiten en denken bijvoorbeeld na 
over omstreden monumenten en straatnamen.","Remembrance, Heritage & Education",1.0,0.07624928516630233
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,,,1,"De ecologische gevolgen van de winning van ebben, 
een gewilde hardhoutsoort, op Mauritius waren enorm. Nadat de voc zich 
in 1652 op de Kaap vestigde, verloor Mauritius aan betekenis, deels ook 
omdat de prijs van ebben daalde. Toen de Nederlanders in 1664 terugkeer­
den op Mauritius, begonnen ze ook weer met de houtkap. Ze exporteerden 
het naar de Kaap, waar hout de enige brandstof was. Niet alleen de lokale 
bevolking stookte op hout, maar ook de passerende schepen moesten 
ervan worden voorzien.",Colonial Exploitation & Economic Inequality,1.0,0.061812253776910055
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,,,2,"De nederzetting speelde immers een belangrijke 
rol als verversingsstation, en voorzag de schepen naast brandhout ook van 
zoet water, dat in het midden van de zeventiende eeuw ruim voorhanden 
was vanwege de talrijke beekjes en rivieren in de Tafelvallei. Het kappen 
van de bomen was een taak voor de slaafgemaakten. Naarmate de gebie­
den rond Kaapstad verder ontbost werden, moesten de slaafgemaakten 
steeds verder weg om bomen te vinden. Het schijnt dat er tegen 1740 in 
de hele Tafelvallei geen boom meer te bekennen was. Daarnaast importeerden de kolonisten nieuwe planten die het land­
schap veranderden en de habitat van de inheemse flora en fauna aantast­
ten.",Colonial Exploitation & Economic Inequality,1.0,0.07171371656006362
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,,,3,"Halverwege de zeventiende eeuw introduceerden de Nederlanders 
ook paarden in de kolonie. Commandant Van Riebeeck vond paarden 
onmisbaar voor de ontwikkeling van de nederzetting en het verkennen 
van het gebied daarbuiten. Vanaf 1670 speelden de paarden ook een mili­
taire rol: ze waren cruciaal voor de commando’s die tegen de Khoisan 
vochten. Paarden werden een belangrijk statussymbool voor de kolonis­
ten.",Colonial Exploitation & Economic Inequality,1.0,0.06030226891555273
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,,,4,"Daarmee konden ze hun ‘Europeesheid’ onderstrepen en zo hun ver­
meende superioriteit ten opzichte van de slaafgemaakten en de Khoisan.8 
In 1657 introduceerden de kolonisten de sedentaire landbouw. Ze begon­
nen geïmporteerde gewassen, zoals wijnstokken en tarwe, te verbouwen 
op de zuidwestelijke Kaap. In de loop der tijd transformeerde zo het land­
schap op de Kaap en raakte het land op nieuwe manieren verdeeld. Sommige deserteurs, waaronder ook slaafgemaakten die op de vlucht 
waren, probeerden de kolonie te ontvluchten en de onafhankelijke 
Khoisan-groepen of de AmaXhosa aan de andere kant van de grens te 
bereiken. Anderen gebruikten de overgangsgebieden tussen de boeren­
nederzettingen als toevluchtsoord.",Colonial Exploitation & Economic Inequality,1.0,0.08890008890013336
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,,,5,"Ook de bergen werden door ontsnapte 
slaafgemaakten vaak gebruikt als toevluchtsoord en als plek waar ze infor­
matie met elkaar konden uitwisselen. Op basis hiervan heeft historicus 
Nigel Worden betoogd dat de slaafgemaakte mensen op de Kaap de omge­
ving op andere manieren waarnamen en gebruikten dan de kolonisten. 

— 302 —
— STAAT EN SLAVERNIJ —
Voor hen bood de omgeving een mogelijkheid tot individueel verzet. De 
opstand van 1808 markeerde een verschuiving naar collectief verzet en 
herovering van het land. Het doel van de slaafgemaakte arbeiders was niet 
langer om te ontkomen aan het regime van de slavenhouders en de door 
hen gedomineerde omgeving, maar om het terug te veroveren.9 ◼ ◼◼  Slavernij en het hebben of vinden van een stem
Caesars verklaring dat hij niet wilde zwijgen vindt weerklank in de pogin­
gen van historici om de stem van de slaafgemaakte mensen op de Kaap 
hoorbaar te maken.",Colonial Exploitation & Economic Inequality,1.0,0.06668859288553503
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,,,6,"Er bestaan maar weinig historische bronnen waarin 
de slaafgemaakten hun eigen gedachten en ervaringen hebben vastgelegd. Slaafgemaakten kwamen wel als een soort vanzelfsprekendheid voor in 
allerlei oude documenten, maar vóór 1980 waren ze nooit echt onderwerp 
van studie voor archivarissen en historici, zoals Nigel Worden opmerkt. Pas in de hoogtijdagen van het anti-apartheidsactivisme begon de acade­
mische belangstelling voor het verzet van slaafgemaakten en voor de open 
rassenverhoudingen in de vroeg-Kaapse samenleving te groeien. Toen pas 
In 1786 schilderde Jan Brandes ‘Vergenoegd’ van de heer Lochner. Het is een duidelijk 
voorbeeld van de sedentaire landbouw die door de Nederlanders in de regio werd 
geïntroduceerd.

— 303 —
— NEDERLANDSE KOLONIALE SLAVERNIJ WERELDWIJD —
ontstond het besef dat de geschiedenis van gemarginaliseerde groepen, 
inclusief de slaafgemaakten, het ook waard was om opgeschreven te wor­
den.",Colonial Exploitation & Economic Inequality,1.0,0.061491869381244214
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_101.txt,,,8,"Er blijven nog veel vragen onbeantwoord. De sociale geschiedenis van 
slavernij op de Kaap is intussen goed onderzocht, maar de financiële kant 
van de slavernij onder de voc is nog grotendeels onontgonnen terrein. Wat betekende het bijvoorbeeld voor eigenaren en slaafgemaakte mensen 
zelf dat slaafgemaakten als bezittingen, als acceptabel onderpand voor 
leningen konden dienen? Hoeveel loon verdienden slaafgemaakten en wat 
voor invloed had dat? Andere onderzoeksvragen liggen op het gebied van 
de materiële cultuur van slaafgemaakte en voormalig slaafgemaakte men­
sen:",Colonial Exploitation & Economic Inequality,1.0,0.07042028396309279
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_06.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_06.txt,,,0,"— 16 —
— STAAT EN SLAVERNIJ —
De doorwerkingen worden in Staat en slavernij op twee manieren opgevat: ten eerste als manieren waarop koloniale slavernij economisch, maat­
schappelijk, cultureel en bestuurlijk invloed heeft uitgeoefend op mens en 
samenleving vanaf de periode van de wettelijk toegestane slavenhandel en 
slavernij tot in de negentiende, twintigste en eenentwintigste eeuw. Ten 
tweede heeft het betrekking op de hedendaagse omgang met dat koloniale 
slavernijverleden, de langdurige gevolgen en voortdurende effecten ervan. In beide genoemde vormen van doorwerking zijn de afterlives van slavernij 
duidelijk zichtbaar, even vaak zijn ze verweven geraakt met doorwerkin­
gen van andere aspecten van kolonialisme. De complexiteit van de wisselwerking tussen de geschiedenis van sla­
vernij, het kolonialisme en de doorwerking vormt in dit boek een rode 
draad.","Remembrance, Heritage & Education",1.0,0.0821726015688814
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_06.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_06.txt,,,1,"De grote en langdurige stiltes die ooit bestonden rond de latere 
gevolgen van deze geschiedenissen zijn in het publieke domein eindelijk 
doorbroken door de inzet van activisten uit kringen van nazaten van het 
slavernijverleden en koloniaal verleden, wetenschappers en intellectuelen. Maar het verdiepen en verbreden van kennis, bewustwording en begrip 
ten aanzien van slavernij en haar effecten is een proces dat tijd vergt. De 
samenleving staat wat betreft de ontwikkeling van kennis, (her)interpreta­
tie, verwerking en omgang met dat verleden en zijn doorwerkingen in 
veel opzichten nog slechts aan het begin. ◼◼ ◼◼ Terminologie","Remembrance, Heritage & Education",1.0,0.11094003924504582
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_06.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_06.txt,,,2,"Bij het bestuderen van het koloniale verleden is het cruciaal om perspec­
tieven en terminologie kritisch te beschouwen, zoals het onderscheid 
­tussen ‘legaliteit’ en ‘illegaliteit’. Slavenhandel en slavernij werden wette­
lijk mogelijk gemaakt door een koloniaal rechtssysteem dat legitimiteit 
verleende aan een maatschappelijke structuur waarin structureel ongelijk­
waardige posities tussen kolonisator en gekoloniseerde waren vastgelegd. Het koloniale recht verschafte zo de juridische onderbouwing voor een 
maatschappelijke ordening waarin slaafgemaakten niet als volwaardige 
mensen werden beschouwd en geen status als persoon en burger hadden, 
maar als goederen werden gekocht en verkocht. De aanname dat slavernij 
tot de wettelijke afschaffing ervan in 1860 en 1863 vanuit juridisch oog­
punt bezien was toegestaan en daarom ‘in de context van de tijd’ zou 
­moeten worden beoordeeld, verhult dat dit koloniale rechtssysteem bij 
uitstek een van de machtsmiddelen was waarmee de koloniale organi- 
saties die optraden namens de Nederlandse staat de levens van mensen 

— 17 —
— INLEIDING —
verregaand controleerden en disciplineerden. Met slavernij definieerden 
koloniale overheden wie tot bezit mocht worden gereduceerd en wie niet.",Everyday Racism & Modern Racial Inequality,1.0,0.058371723158701844
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_06.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_06.txt,,,3,"Met koloniale corvee- en cultuurstelsels werd bepaald wie als koloniale 
onderdaan voor dwangarbeid kon worden opgeroepen. Ook nadat 
­slavernij, het cultuurstelsel en later de zogenaamde herendiensten werden 
afgeschaft, verschafte het koloniale juridische systeem zodoende de lega­
listische onderbouwing voor geracialiseerde ongelijkheid tussen mensen. In de gewelddadige geschiedenissen van slavernij en kolonialisme zijn 
veel aanduidingen en begrippen gangbaar (geweest) die een koloniaal 
stempel dragen. Met andere woorden: het perspectief van de kolonisator 
als machthebbende is vaak doorslaggevend geweest in de wijze waarop 
werd geschreven over mensen, gebieden, talen en leefwijzen in ambtelijke, 
maar ook informele documenten die in koloniale archieven zijn overgele­
verd. Dat geldt ook voor romans, schilderkunst, muziek en andere kunst­
vormen.",Everyday Racism & Modern Racial Inequality,1.0,0.05590169943749474
