filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,chunk_id,labels
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.43.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.43.txt,,,0,actuel vraagstuk geled afgeschaft gebeurd lodewijk asscher vicepremier uit namen kabinet spijt berouw rol slavernijverled keti amsterdam bijzijn koning koningin maxima gebeurd med dankzij maatschapp druk collectief broki woord excuses viel premier rut eerder ven slavernij ontmenselijkt verbond verder quenties burgemeester ahmed aboutaleb ogen openg rotterdam ded oproep keti slavernijmonument rotterdam asscher diep spijt betuigd mooi gebar past tijdsgeest gend stap excuses roep kabinet toe burgemeester jan hamming zaanstad viel dien vlak black lives diend kamerled rob ten jes klaver groenlink beid indisch komaf motie landelijk excuses haald moment negenenzest stemm zev stemm meerder blijkbar net vroeg burgemeester rotterdam utrecht,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.1479660075623431,"[0.07848799875206802, 0.0036766101731211137, 0.2295828476613843]","[False, True, True]","[False, True, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.43.txt__0,"[0, 1, 1]"
Jouwe e.a. - Slavernij en de stad Utrecht.39.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.39.txt,,,0,bestur utrecht kolonial belang slavernij investeerd land stad kocht functies religieuz instell stad domkapittel formel bevoegd vroedschapsled burgemeester stond los persoonlĳk fortuin welvaart sociaal aanzien maatschappelĳk functies politiek macht nauw verbond versterkt elkar grot kapital verwierf investeerd huizenbezit stad provincie utrecht grot aanzien verschaft huwelĳk belangrĳk smed netwerk nieuwkomer trouwd regentenfamilies utrecht werd bestuurskr opgenom nam wapen led vroedschap stad utrecht anoniem rijksmuseum,,0.0923380516876638,"[0.11215583022227417, 0.006859317991698291, 0.005741860504533049]","[False, False, False]","[False, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.39.txt__0,"[0, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.289.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.289.txt,,,1,afrikan conflict machtig veroorlov put buitenland zak verstolk soel namen willem strom nota palmerston gerust stell ker ker beklemtoond verver pad gestuurd helder instructies rekruter richt inderdad slaafgemaakt afrikan afkomst buurland ashanti kreg keuz wild teken kolonial leger werd eerst tachtig honderd guld per person vrijgekocht bedrag zoud vijftienjar diensttijd termijn terugbetal aflop contract mocht opnieuw besliss indie terugker goudkust kortom betoogd verstolk soel slavenhandel contractarbeid eigen,Koloniaal Verleden & Slavernij,0.0923760430703401,"[0.07384687680205242, 0.0, 0.0]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.289.txt__1,"[1, 0, 0]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.47.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.47.txt,,,0,waarom vrijheid wacht nimako delea esajas geschiedenis komt vor essentie parlement specifiek tijdsperiod echter duidelijk constitutionel ontwikkel period hieronder volgend opgemaakt led ging ͳͺͷͻ tachtig uiteind twed kamer stek totdat grondwetsherzien vast honderd led beslotenǳ berg vis populatie circa parlementair zetel parlementair debat nam twee wek beslag parlement led vertegenwoordigd district organiseerd zichzelf zev ideologisch bases parlement namelijk thorbeckian zetel conservatiev zetel liberal zetel zetel antirevolutionair zetel zetel zetel twee wek debat duurd zull vaststell gezegd slavernij ideologisch orientatie parlementarier ideologisch orientatie thorbeckian conservatiev liberal antirevolutionair grot parlementarier deeld thorbeckeǯ ideeen begin debat werd zodoend aangeduid thorbeckian volger liberal denker,,0.0487713110004132,"[0.06716520341113376, 0.007767219501785013, 0.0017324705797288887]","[False, False, False]","[False, False, False]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.47.txt__0,"[0, 0, 0]"
ketenen van het verleden.39.txt,slavery_text\ketenen van het verleden.39.txt,,,1,eenduid bron daardor eenvoud gan beeldvorm onverander daarom zak wet kom verander teweeggebracht integral systemisch aanpak erkenn adviescolleg ervan overtuigd erkenn slavernijverled kelijk eerst stap daarbij visie adviescolleg bestan slavernij gruwel erkend veroordeeld eenduid misdad menselijk aangemerkt daarnaast aandel slavernij nederland gezag erkend adviescolleg mening veroordel groep mens inhoudt wit mens daarmee racial logica omarmt aanduid nederland gezag geeft juist,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.1565247584249852,"[0.19336404833871848, 0.022126956720771637, 0.15514420535607182]","[False, True, True]","[False, True, True]",ketenen van het verleden.39.txt__1,"[0, 1, 1]"
Jouwe e.a. - Slavernij en de stad Utrecht.311.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.311.txt,,,0,not actiecomit zwart piet zwart verdriet opgericht demonstreerd jaarlĳk amsterdam vooral richtend verander feest schol beginn amsterdam bĳlmer woord zwart verdriet stan geschiedenis onderdruk racism slavernĳ kolonialism tur zwart piet ten grondslag ligt professor frances smith foster gaf nieuw perspectief lezing getuigeniss slaf gemaakt zogenoemd slav narratives foster gasthooglerar universiteit leid lucy kortram verteld interetnisch relaties werkvloer esther captain teven lid werkgroep hield lezing dagboek geinterneerd japan kamp indie ferdinand derveld nam mee zĳn kennis onalism national politiek surinam professor john brown child sprak gang geweld bereik social ring gasthooglerar utrecht john schuster verteld manier waarop opsteld hoeder etnisch samenstell,Doorwerking & Raciale Ongelijkheid,0.122788122702984,"[0.016409349284983114, 0.11171943685729976, 0.012501106134310042]","[False, True, False]","[False, True, False]",Jouwe e.a. - Slavernij en de stad Utrecht.311.txt__0,"[0, 1, 0]"
Amsterdam en het slavernijverleden.90.txt,slavery_text\Amsterdam en het slavernijverleden.90.txt,,,1,grootst vestigd den hag amsterdam ontstond indisch gemeenschap eerst grot bestond indo mens europes vader indonesisch moeder totok mens afkomst een generaties had gewoond groep daarna kwam diverser werd automatisch indisch gemeenschap gerek verzweg verled komst mens voormal kolonien bracht meten maatschapp debat gang misdad verled lang tijd kolonial verled weggemoffeld geschiedenisboek leerd kinder goud eeuw bijbehor zeeheld zeeheld handeld mens dacht slavernij meestal beschrev betreurenswaard vrij onbelangrijk aspect ver verled tragisch vergiss,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.137946098943001,"[0.1224972828116376, 0.02595939305483367, 0.033712041699034696]","[True, True, False]","[True, True, False]",Amsterdam en het slavernijverleden.90.txt__1,"[1, 1, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.254.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.254.txt,,,1,aangelegd slaafgemaakt betek rooi bos legg akker veld moest inpolder ter kering afbeul werk veranderd landschap ingrijp groeiend bevolk vanaf nam bevolk kolonien toe overweld meerder afkomst preciez cijfer voorhand teld essequibo rond slaafgemaakt european par later berbic bar verhoud afrikan european mid achttiend eeuw groeid inwoner snel vooravond grot slavenopstand hield european berbic afrikan slavernij bestond bevolk essequibo demerara kolonist liefst slaafgemaakt samenstell overgrot zwart meerder kenmerk meest plantagekolonien gebied waartoe wild kust gerek voornam,Koloniaal Verleden & Slavernij,0.1584236068762679,"[0.14191042442560178, 0.0075837794898850775, 0.001268684914749589]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.254.txt__1,"[1, 0, 0]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.5.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.5.txt,,,1,atlantic slavery abolition emancipation kwam nimako glenn willems boek biedt kader slavernij begrijp international perspectief ninsee constateert vreugd inmiddel tal instell musea archiev universiteit sted aandacht bested slavernijverled grot ijver kund collecties archiev gepresenteerd ontslot onderzocht activiteit ontwikkel bespeur begrijp interpreter verled jong historici stap stap bezig grot betekenis gedwong arbeid kolonien economie kaart breng ontstat sted gedetailleerder beeld complexiteit schaker verhoud kolonial onderworpen nmiddel ǯslavernijǯ geword vijftig venster historisch culturel canon ninsee waardeert social zak werkgeleg szw verschill voorstell ingedi leiding kwam nimako medewerk mano delea mitchell esajas gehonoreerd financieel bijgedrag uitvoer ervan ninsee auteur zer erkent wetenschapp arbeid,Beleidsmaatregelen & Herstel,0.1086428952510222,"[0.12079717158482009, 0.014238116246139762, 0.030942116513424992]","[False, False, True]","[False, False, True]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.5.txt__1,"[0, 0, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.231.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.231.txt,,,0,kolonial slavernij wereldwijd gestraft gesel getuigd tula ten overstan pastor schinck bloeden geslag uiteind belangrijk factor opstand verzet manifesteerd geweldsuitbarst vluchtpog vaker curaçao sprak tijdelijk lop verschuil dicht mondi woest land doornig struikgewas cacteeen grot klein vaartuig ander territoir var weglop gebeurd meestal kort periodes natur beperk manier klein verzet opzet tegenwerk opzichter werk goed veinz meester hoogacht rug beschimp tambu liedjes verhal kompa nanzi maart anansi stories genoemd verhal gunst koning terugvlieg land oorsprong guen geheimtal maakt verzet gehel ervan lat complexiteit zien repressiev system opzichter streng straff slaafgemaakt control houd reactie latent verzet eigenar bestuurder vreesd immer geweld,Koloniaal Verleden & Slavernij,0.1825741858350553,"[0.14176994587464659, 0.0, 0.0013824272406866053]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.231.txt__0,"[1, 0, 0]"
Amsterdam en het slavernijverleden.66.txt,slavery_text\Amsterdam en het slavernijverleden.66.txt,,,0,scheepsbouw amsterdammer actief betrok bouw slavenschep notul vergader directie voc terug vind slaafhaalder bouwd slaafhaalder special schep mensenhandel bouw maakt voc ervar zeeuw slavenhandelar atlantisch gebied voorbeeld schip hasselt waarvor advies ingewonn wic schip oud peperwerf rapenburg amsterdam gebouwd voer guinea scheepslad mens hal rapenburg twee zien poortj logo voc amsterdam bestur betrok amsterdam stadsbestur period slavernij verschill manier betrok direct verantwoord kolonien waarvan amsterdam stad surinam klein stadskolonie amstel betrok via voc wic voc bezet kamer amsterdam zetel daarmee grot invloed ander voorbeeld kolonie curaçao viel rechtstrek bestur kamer amsterdam wic privedeelnam amsterdam bestuurder direct verwant vel amsterdam bestuurder,Koloniaal Verleden & Slavernij|Beleidsmaatregelen & Herstel,0.1854367613307301,"[0.10498907502151322, 0.007894388576998325, 0.006177234997996078]","[True, False, True]","[True, False, True]",Amsterdam en het slavernijverleden.66.txt__0,"[1, 0, 1]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.118.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.118.txt,,,0,ninsee verlangt gij immigratie plat hebb meent gij wenschelijk nieuw werkkracht voer indien immigratie verlang gelof amendement zegg valt indien veronderstell immigratie wenschelijk geeft overweg eenvoud schadevergoed verminder elk geval immigratie behoud millioen war weggooij stelt toekomst kolonien dikwijl somber taferel hor zegg kolonien dependentien moest overdoen toekomst belov meening gelof kolonien gedrukt slavernij stel wanner eenmal slavernij afgeschaft grond overgegev werkelijk kolonien zull ontwikkel productie onz kolonien oneind voordeeliger product bedraagt helft voordel vegetatie grond algemen vruchtbaarder geschikter zienswijz gelof kolonien beginsel immigratie zoo nedergelegd behoud aannem amendement leid verstor beginsel wet even wegnem staatstoezigt schadevergoed een oorzak schipbreuk,Koloniaal Verleden & Slavernij,0.0749531688995861,"[0.15276832069717233, 0.006971638926520157, 0.008373666444138372]","[True, False, False]","[True, False, False]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.118.txt__0,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.148.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.148.txt,,,0,stat slavernij european maakt schuldig slavenhandel indonesisch archipel haald fran slavenschep eerst helft negenti eeuw vermoed duizend slaafgemaakt bali plantages mauritius mogelijk reunion den schep vlag betrapt hal slaafgemaakt portuges timor autoriteit aldar slavenhaler weg makassar centrum slavenhandel gedrev europes uitvoer ten eiland nias kust sumatra sumatra geleg stad padang dertig negenti eeuw zelf bestuursambtenar betrok verwer betrof vervoer pandel person verstond verplicht arbeid schuld stond zoud vrijkom zodra genoeg den gewerkt schuld voldoen pandelingschap destijd namelijk onwett zak voorgelegd koning willem handel pandel voortan strafbar nam weg kolonial bestur vak oog dichtknep invoer slaafgemaakt pandel lokal economisch elites vriend,Koloniaal Verleden & Slavernij,0.2494438257849294,"[0.22639672333954747, 0.0, 0.001931078153100614]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.148.txt__0,"[1, 0, 0]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.87.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.87.txt,,,0,waarom vrijheid wacht nimako delea esajas hetgen gemak geschied bepal staatstoezigt dur hoogsten den tijd zoovel den regel voorbereid vrijgemaakt den gehel onafhank toestand raadzam geacht wijz dien zin verbeterd volgaarn mijn stem daaran gaf her bos aanleid stell volgend ǳvrez eigen beteeken zak noem mog een tienjar handhav slavernij laatst eigen hetgen wet geschrev stat ander voorstell oog geeft althan verscheid led kamer aanleid zegg liever surinaamsch barmhart gediend liever een eenvoud vrijverklar zag zoodan gelimiteerd gemodificeerd geconditioneerd vrijheid mijn innig overtu oog slav een mystificatie gevar gevolg hierop steld kamerlid lynd staatstoezicht verminder staatstoezigt gehel wegnem person beter,Koloniaal Verleden & Slavernij|Beleidsmaatregelen & Herstel,0.061394061351492,"[0.08492606820837444, 0.0076898643981426935, 0.00443478005857369]","[True, False, True]","[True, False, True]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.87.txt__0,"[1, 0, 1]"
ketenen van het verleden.187.txt,slavery_text\ketenen van het verleden.187.txt,,,1,kracht afrika verlor ten gunst slavernij overkant atlantisch oceaan waaronder surinam antill slavernij geschiedenis terugdraai gevolg ogen zien anno gat excuses slavernij gevolg daarvan heden doorwerk formel excuses verwijz machtsrelatie partij veelal consistent druk vorm protest acties slachtoffer nageslacht ander formel erkenn eis aangedan onrecht lazar geval slavernij geschiedenis bevestigt formel excus aannames waaronder volgend,Koloniaal Verleden & Slavernij|Beleidsmaatregelen & Herstel,0.1333333333333333,"[0.3879515010257555, 0.0032136711176984963, 0.2527242630121229]","[True, False, True]","[True, False, True]",ketenen van het verleden.187.txt__1,"[1, 0, 1]"
