sentence,topic,document
informeert tweede kamer recente ontwikkelingen waterdomein invulling moties toezeggingen hiervoor bijgevoegde concept kamerbrief opgesteld ter voorbereiding debat tevens,democratie_en_bestuur,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
informatie belangrijke dossier ontvangt uiterlijk dinsdag geadviseerd besluit kunt reactie geven bijgevoegde conceptbrief,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
aanleiding uw opmerkingen brief aangepast uiterlijk akkoord voorgelegd brief uiterlijk dinsdag tweede kamer aangeboden kernpunten tweemaal per voorafgaand cd,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
tweede kamer geïnformeerd recente ontwikkelingen water brief geeft tevens invulling moties toezeggingen brief cd water opgedeeld volgende hoofdonderwerpen,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
water bodem sturend droogte zoetwater,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
waterveiligheid waterkwaliteit grondwater drinkwater ruimtelijke adaptatie noordzee grote wateren koninkrijk internationaal alvast enkele opmerkingen afwachting definitieve versie datum onze referentie inw bsk opgesteld,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
bestuur stuurt brief volgende documenten mee indien tijd opgeleverd crisisevaluatie droogte monitoringsmethode microplastic rivieren herkomst,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
grevelingen krachtenveld conceptbrief medewerkersniveau afgestemd,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
medeparaaf voorgelegd rws hbjz brief opgenomen hieronder nadere crisisevaluatie droogte brief tweede kamer,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
geïnformeerd droogtecrisis waarbij aangegeven crisis betrokken partners zou geëvalueerd crisisevaluatie leren crisisbeheersing daarmee gericht proces,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
beleidsinhoudelijk crisisevaluatie droogte afgerond tegelijkertijd brief cd water aangeboden kamer basis evaluatie algemene zin geconcludeerd crisisstructuur geoliede machine gedraaid,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
er voornamelijk organisatorische aanbevelingen bijvoorbeeld aandacht uitvoeren onderhoud,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
infrastructuur zomerperiode adequaat sturen voldoende beschikbare capaciteit zomer droogtecrisis beheersen,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
aanbevelingen crisisevaluatie zullen indien nodig verwerkt diverse handboeken zodat toegepast volgende periode droogte publiekscampagne waterbewustzijn draagvlak voldoende schoon water vergroten,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
betreft invulling motie lid groot,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
d66 notaoverleg water bodem sturend,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
jl hierin verzoekt regering zo snel mogelijk publiekscampagne beginnen waterbewustzijn nederlanders vergroten draagvlak nodig voldoende schoon water vergroten invulling campagne vindt a overleg plaats stafoverleg basis,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
jl vaste ienw via schriftelijk overleg gesteld aanleiding rivm waterbeschikbaarheid bereiding,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
schriftelijk vindt voorafgaand cd water plaats kamerstuk nr datum onze referentie inw bsk opgesteld bestuurskern directie waterkwaliteit grote wateren,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
grote wateren bestuur conceptbrief bevat moment,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
pm onderdelen name omdat teksten verzending,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
harde afspraken terugdringen pas microplastics westerschelde beperken microplastics milieu vrijwaren drinkwaterwinningen verontreiniging bentazon groener begint eigen tuin noordzee,milieu,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
komende weken ingevuld zodat brief uiterlijk akkoord voorgelegd informatie openbaargemaakt toepassing volgnummer naam,not-matched,onderliggende-beslisnota-s-kamerbrief-cd-water-7-juni-2023.pdf
sg datum paraaf aanleiding bent verantwoordelijk stelsel crisisbeheersing,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
hierna onderzocht wat status opvolging,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
rampbestrijding orkanen realisatie vermeld beleidsreactie beleidsagenda waarin crisisbeheersing één vier speerpunten onderzoeksrapport aangeboden uiterlijk a publiceren wenselijk voorzien beleidsreactie vóór genoemde datum tweede kamer aanbiedt geadviseerd besluit geadviseerd stemmen bijgaande brief waarmee onderzoeksrapport voorzien beleidsreactie tk zendt kernpunten,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
hoofdlijnen beleidsreactie volgt geeft erkentelijk bent terecht constateert crisisorganisaties openbare lichamen voldoende voorbereid toekomstige rampen crises rampenbestrijding orde er,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
serieuze veranderopgave ligt geeft kritiek ter harte neemt extra middelen ter beschikking gesteld,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
geeft verder aanbevelingen gaat opvolgen overleg wettelijk kader opgenomen,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
directoraat generaal veiligheidsregio pvc turfmarkt dp den haag postbus den haag,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
www nl jenv datum kenmerk directoraat generaal veiligheidsregio pvc datum kenmerk betrokken,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
partijen uropees verzocht maanden geïnformeerd voortgang opvolging meldt tk afschrift zult sturen brief hierover krachtenveld terecht aangeeft orde krijgen,democratie_en_bestuur,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
rampenbestrijding crisisbeheersing snel zichtbaar gebeuren openbare lichamen,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
andere crisispartners jenv hiervoor eerst vooral zet gelet bijzondere kenmerken openbare lichamen er binnenlandse zaken koninkrijksrelaties gevoegde zienswijze stelt sprake,buitenlandse_zaken,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
gebruikelijk uropees volledigheidshalve opgemerkt dgpenv afgelopen sterk ingezet versterking crisisbeheersing,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
covid afhandeling waterschade limburg legden namelijk groot beslag,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
concept brief ambtelijk commentaar gedeeld openbare lichamen,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
waarnemend rijksvertegenwoordiger brandweerkorps nctv bzk ontvangen commentaar geleid enkele tekstuele aanpassingen voorliggende brief inanciën extra middelen bestaande begroting dgpenv gerealiseerd gaat structurele middelen bovenop bestaande jaarlijkse bijdragen euro openbare lichamen gaat bedrag ongeveer euro ingang ongeveer euro per implementatie vertegenwoordigers ieder geval hiervoor genoemde partijen zullen betrokken opvolging beleidsreactie betrokkenheid,democratie_en_bestuur,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
openbare lichamen randvoorwaarde aspecten ligging eilanden kleinschaligheid onderlinge verschillen adequaat meenemen opvolging belangrijke stap,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
korte termijn gezet bzk bespreken taak verantwoordelijkheidsverdeling,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
elkaars positie verduidelijken betrokkenen onderschrijven belang verduidelijking verduidelijking,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
opgenomen andere acties initiëren directoraat generaal veiligheidsregio pvc datum kenmerk per eiland laten uitvoeren,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
ondersteund externe partij hierbij rijksbrede risicoanalyse nationale vertrekpunt verkennen zo ja hoe organisaties gebied aanwezig bijvoorbeeld brandweerkorps rol zouden vervullen versterken,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
crisisorganisaties openbare lichamen algemeenheid geldt opvolging aanbevelingen gebeuren kader zogeheten landelijke agenda crisisbeheersing moment opgesteld,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
verwachting eind tk gedeeld inhoudelijke basis landelijke agenda komt voort,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
versterking stelsel expliciet meegenomen ter uitvoering,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
kader landelijke agenda geborgd er samenhang algemene ontwikkelingen terrein crisisbeheersing heel inclusief opvolging evaluatie vwbs opvolging,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
reeds gang gezette activiteiten crisisbeheersing verstevigen gaat hierbij bijna afgeronde coördinatie boveneilandelijke samenwerking implementatie netcentrisch werken,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
gefaciliteerd landelijk crisis management systeem eerste instantie realiseren,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
openbaar gemaakt persoonsgegevens ambtenaren openbaar ter bescherming persoonlijke levenssfeer andere informatie openbaar gemaakt,not-matched,tk-beslisnota-bij-beleidsreactie-ijenv-rapport-rampenbestrijding-in-caribisch-nederland.pdf
aanleiding hierbij ontvangt kamerbrief verkenning financiering monumentenzorg vanwege inhoudelijke samenhang belang brief tegelijk beleidsreactie beleidsdoorlichting rfgoed zowel erste tweede kamer,democratie_en_bestuur,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
aanbiedt brief uiterlijk verzonden geagendeerd commissiedebat rfgoed geadviseerd,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
besluit akkoord verzending bijgaande brief tegelijk beleidsreactie beleidsdoorlichting erfgoed,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
monumentenzorg versterkt vernieuwing vorm krijgen,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
afgelopen wgo cultuur toegezegd kamer zomer,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
informeren voortgang traject beleidsdoorlichting erfgoed,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
eerdere evaluaties blijkt monumenten er algemene zin goed staan er uitdagingen toekomst,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
datzelfde geldt financieringsstelsel monumentenzorg brief zet uiteen,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
hoe financiering onderhoud restauratie herbestemming verduurzaming monumenten ingericht legt verkenning gehele financieringsstelsel,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
monumentenzorg tijd kost bruikbaar vraagt zorgvuldige analyses,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
afwegingen vooral uitgebreide dialoog veld verkenning onderscheid gemaakt onderdelen waarvoor korte termijn actie mogelijk noodzakelijk onderdelen waarvoor tijd nodig beschrijft per instrument stappen,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
gezet nodig basis eerste bevindingen verkenning neemt nu,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
hieronder betrekt vervolg verkenning koninkrijk,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
betrekt vervolg verkenning kerkenvisies informeert kamer,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
datum referentie intern ocw afgestemd interdepartementaal afgestemd bzk zk datum brief kondigt hieronder per toegelicht leningen nationaal restauratiefonds,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
garantieregeling miljoen miljoen zodat eigenaren monumenten toekomst aanvullende financiering krijgen,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
mr besloten verhoging brief presenteert erste tweede kamer stuurt toetsingskader risicoregelingen,democratie_en_bestuur,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
mee formele traject achterborg verhogen verhoogt fonds verduurzaming,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
woonhuis monumenten eenmalig miljoen vanwege grote aanvragen benut hiervoor bestaande,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
via laagrentende leningen ondersteunen verduurzamen monument restauratiesubsidie provincies,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
kabinet stelt eenmalig miljoen extra budget beschikbaar urgente restauraties grote monumenten ondersteunen daarbij uitgangspunt provincies zelfde extra leveren,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
restauraties hoge bouwkundige urgentie startklaar provincies langer,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
extra budget grote restauraties gesprek gevoerd gedeputeerde noord,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
gehad ipo beide gespreken aangegeven zoeken financiering provincies gevraagd zelf vjn budget gevonden opgave,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
monumenten uw uitgangspunten voldoen ipo,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
ontving zie overstijgt echter beschikbare budget extra provincies beperkt huidige insteek brief geeft provincies gelegenheid passende voorstellen komen geeft bovendien wat nu daadwerkelijk opgave,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
monumentenzorg langere termijn gebaat decentralisatie restauratiesubsidies matching daarbij belangrijk punt,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
subsidie gevraagd uw reactie brief verzoek kamer gestuurd datum,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
aangegeven verzoek maken gesprekken provincies aanpak brief betekent oplossing artis wacht reactie provincies ipo artis lijken compleet,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
er blijkt hoge urgentie extra bedrag provincie noord holland beschikbaar stelt miljoen staat echter verhouding gevraagde bedrag miljoen tegelijkertijd miljoen enige bedrag nu goed zou verdedigen,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
ieder hoger bedrag zou arbitrair licht uw uitgangspunt matching lastig precedent scheppen andere provincies licht beperkte extra budget miljoen hoe er artis noord,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
holland gaat hoe andere provincies nu onvoldoende houvast daar balans vinden,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
instandhouding monumenten sim verhoogt sim,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
aanvraagronde rc momenteel uitvoert ontvangt separaat,not-matched,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
daarin verhoging opgenomen informatie openbaar gemaakt kamerbrief verkenning financiering monumentenzorg kamerbrief toetsingskader risicoregelingen,democratie_en_bestuur,beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
aanleiding hierbij ontvangt kamerbrief verkenning financiering monumentenzorg vanwege inhoudelijke samenhang belang brief tegelijk beleidsreactie beleidsdoorlichting rfgoed zowel erste tweede kamer,democratie_en_bestuur,bijlage-5-beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
aanbiedt brief uiterlijk verzonden geagendeerd commissiedebat rfgoed geadviseerd,not-matched,bijlage-5-beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
besluit akkoord verzending bijgaande brief tegelijk beleidsreactie beleidsdoorlichting erfgoed,not-matched,bijlage-5-beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
monumentenzorg versterkt vernieuwing vorm krijgen,not-matched,bijlage-5-beslisnota-bij-kamerbrief-verkenning-financiering-monumentenzorg.pdf
