chunk_text,topic
"Als heer van Prat-
tenburg beschikte Van Asch van Wĳck over het landgoed Prattenburg, 
Straatnaambord van de Van Asch van Wijckskade in Utrecht, vernoemd naar burgemeester 
Hubert Matthijs Adriaan Jan van Asch van Wijck (1774-1843) (Nancy Jouwe)

44 
NANCY JOUWE, MATTHIAS LUKKES, REMCO RABEN
vlakbĳ Rheenen. Prattenburg was tevens de naam van een voc-schip 
dat tussen 1715-1738 naar Oost-Indië voer.11 Waarschĳnlĳk ontleende 
dit schip zĳn naam aan het landgoed, dat eerder beheerd werd door de 
achteroom van Hendrick, namelĳk Jacob van Wĳck, oud-bewindhebber 
van de wic in Amsterdam. Van Asch van Wĳck was tevens een belangrĳke aandeelhouder in 
de Provinciale Utrechtsche Geoctroyeerde Compagnie, die een koffie-
plantage met de naam Utrecht in Suriname bezat, waar slaafgemaakten 
koffie teelden. Ook investeerde deze Compagnie meerdere malen 
in slavenschepen (zie het artikel van Matthias Lukkes). Het is goed 
mogelĳk dat Van Asch van Wĳck als aandeelhouder betrokken raakte 
bĳ de Utrechtse Compagnie door zĳn zwager, de in Oost-Indië geboren 
Hendrik Maurits van Eyck, bewindhebber van de Utrechtse Compagnie.",Colonial Exploitation & Economic Inequality
"DE VREDE VAN UTRECHT (1713) EN HET ASIENTO 
55 Zo werd het lot van vele duizenden slaafgemaakten in de achttiende 
eeuw voor een belangrĳk deel bepaald door diplomatieke onderonsjes 
in de Utrechtse binnenstad. De Vrede van Utrecht lĳkt een paradox 
te vormen in de geschiedenis van de trans-Atlantische slavenhandel. Bedienden en Utrechtse burgers tussen twee lange tafels met broden en schotels met 
gebraden vogels, aangeboden door de graaf van Osuna, Spaans gezant bij de Vrede van 
Utrecht, 23 september 1713. N. Chevalier, c.1713 (Het Utrechts Archief)

56 
DAVID",Colonial Exploitation & Economic Inequality
"Beide werden vernoemd naar 
de rivieren waaraan ze lagen, die vanuit het binnenland in noordelijke 
richting naar de Atlantische Oceaan stroomden. Een derde kolonie, Deme­
rara (1746), gelegen tussen Berbice en Essequibo aan de gelijknamige 
rivier, werd pas in het midden van de achttiende eeuw gesticht. In alle drie 
was, vrijwel vanaf het begin, slavernij het fundament van de samenleving. ◼ ◼◼ Het begin van de koloniën
Essequibo werd beheerd door de Kamer van Zeeland, een van de bestuurs­
onderdelen van het staatsbedrijf de West-Indische Compagnie (wic), 
opgericht in 1621.",Colonial Exploitation & Economic Inequality
"Stichting Studiecommissie Neder-
landse Antillen 239
Stittelaar, Jan Willem 221 Storm van ’s Gravesande, Laurens 130
Strafford, graaf van 51
Strick van Linschoten, Johan 
Hendrik 63, 70
Stuurman, Siep 156
Suikerhuis 33, 63-67, 73, 74, 134, 135
Suite de Trois Femmes 155, 158, 169
Sulawesi 27, 107, 222
Sumatra 232 Surat 84, 85
Surckestein, Maria van 104
Surendonck, Jacob van 50
Surinaamse Arbeider en Werker 
Organisatie (sawo) 258
Surinaamse Studenten 
Vereniging 245
Suriname 11, 15-19, 40, 43, 44, 57, 65, 
68-70, 72, 78, 125, 126, 128, 129, 131, 
134, 139, 150, 151, 161, 165-167, 198, 
203, 209, 210, 215, 220, 223, 229, 230, 
232, 245, 247, 248, 251, 258, 263, 
265, 267
Swellengrebel 17, 90-92
Swellengrebel, Claudia Constantia 92
Swellengrebel, Hendrik 17, 45, 84, 
89-91
Swellengrebel, Hendrik Jr. 91, 92
Swellengrebel, Johannes Balthasar 90
Swellengrebel, Johannes Willem 89, 
92
Swellengrebel, Willem Maurits 45
Swift, Jonathan 54
Synode van Dordrecht 173-178
Sypesteyn, Willem van 97
Taack, Anna Gilliana van 138
Taets van Amerongen 120
Taets van Amerongen, Joost 121
Tak, Jan 218
Tamen 119
Tamil Nadu 84
Tarouca, graaf van 53
Teenstra, Marten Douwes 193, 204
Teĳlingen, Margaretha Elisabeth 
van 151
Teĳlingen van Hilvarenbeek, jonkheer 
Hilvaart Theodorus van 150
Ter Meerbrug 115",Colonial Exploitation & Economic Inequality
"In Essequibo en Demerara werd veelal 
suiker verbouwd, in Berbice merendeels koffie. In Berbice begon men pas 
in het laatste kwart van de achttiende eeuw dicht bij de kust plantages aan 
te leggen. In Essequibo en Demerara was dat al voor het midden van de 
achttiende eeuw gebeurd. Om het getij onder controle te houden, zodat 
de velden niet onder zouden stromen, moesten slaafgemaakten kanalen 
en geulen graven en dijken bouwen, wat zwaar en afmattend werk was. Vrouwen zorgden ook, zo goed en zo kwaad als mogelijk naast hun veld­
werk, voor hun kinderen, conform West-Afrikaanse gendernormen die 
ook in de ‘Nieuwe Wereld’ gangbaar bleven.",Colonial Exploitation & Economic Inequality
"De in totaal twintig artikelen diepen elk een aspect 
uit van de langdurige en intensieve relatie tussen de stad Utrecht en 
de slavernĳ, inclusief de erfenissen van die geschiedenis en de wĳze 
waarop zĳ tot op de dag van vandaag wordt herinnerd en herdacht. Vier van de vĳf onderdelen bevatten een longread, een langer artikel 
waarin nieuw onderzoek centraal staat. In het eerste onderdeel gaan 
de auteurs in op de wĳze waarop de bestuurlĳke en ondernemende 
elite in Utrecht was verbonden met koloniale ondernemingen en 
macht. Nancy Jouwe, Matthias Lukkes en Remco Raben hebben de 
koloniale belangen van de bestuurlĳke elite in de stad in kaart gebracht 
en laten zien dat in de zeventiende eeuw 21,5 procent en in de acht-
tiende eeuw 34 procent van de Utrechtse vroedschapsleden (inclusief 
burgemeesters) directe belangen had in de koloniën en in koloniale 
ondernemingen. Kĳken we ook naar hun naaste familieleden, dan 
stĳgen de percentages naar respectievelĳk 26 en 42 procent.",Colonial Exploitation & Economic Inequality
"Congo 216
Corff, Abraham Petrus 135
Cornelisz, Maria Petronella 99
Cornelisz, Pieter 99, 100
Coromandel 84, 98
Corrivont, Emanuel van 223
Costa, Isaäc da 205
Cotes, Lettice 165
Coymans 98
Coymans, Balthasar 48
Coymans, Maria 118
cpn 229, 233
Cranganoor (Kodungallor) 100
Croo, A.B.R. du 146
Croock, Abraham 121
Culemborg 110
Cupido, slaafgemaakte 73
Curaçao 48-53, 126, 235, 236, 272
Dam, Jacob van 70
Damme, Helena Wilhelmina ten 90, 
91
Davis, Angela 236
De Bastaard 235, 241, 242
De Bilt 220, 221 Decker",Colonial Exploitation & Economic Inequality
"poppies 
upon our breasts.”77 
 
74 Dit is een recent gestart onderzoeksproject van het Amerikaanse Council of Independent Colleges (CIC) 
samen met het Gilder Lehrman Center for the Study of Slavery, Resistance, and Abolition at the MacMillan 
Center, Yale University. 75 En tegelijk “ademen we iedere dag erfenissen van het verleden in en uit, in ons publieke én in ons privéleven”. [https://www.radcliffe.harvard.edu/about-radcliffe/our-work/harvard-and-the-legacy-of-slavery] 
76 Hij wijst oprechte vergoedingen en investeringen gerelateerd aan het slavernijverleden en zijn doorwerkingen 
zeker niet af, maar gelooft niet dat totale compensatie ooit gerealiseerd zal worden en evenmin gelooft hij in 
compensatie in de vorm van zogenaamde ontwikkelingssamenwerking, waar voor iedere dollar aan steun er weer 
25 terugvloeien naar Europa of Noord-Amerika.",Colonial Exploitation & Economic Inequality
"De Engelse majoor John Scott, een militair en planter die werd 
benoemd tot geograaf van de Engelse koning, haalt in zijn reisverslagen 
aan dat in de zeventiende eeuw ongeveer zevenhonderd Cariben en 1400 
Paracutto-families woonden langs de Marowijne- en zo’n vijfduizend 
Cariben langs de Suriname-, Commewijne-, Saramacca-, Coppename- 
en Corantijnrivier.2 Aan de bovenloop van de Surinamerivier en aan de 
Saramaccarivier woonden ook nog 1400 Tuuromakken en aan de boven­
loop van de Corantijn ruim 1200 Sapayos. Arawakken vestigden zich rond 
het jaar 500 ook in het Guyanagebied en verdreven daar waarschijnlijk de 
andere volken. Op hun beurt werden zij in circa 1100 door de Cariben ver­
dreven. Terwijl ze met elkaar in een strijd verwikkeld raakten, vielen de 
Europeanen het westelijk halfrond binnen.3",Colonial Exploitation & Economic Inequality
"Uiter-
aard waren de meeste Utrechters die dienst namen bĳ de Compagnie 
afkomstig uit de lagere klassen. Ze kwamen als matroos of soldaat in 
dienst. Maar ook een groot aantal leden van de regentenklasse be-
proefden hun geluk in Azië. In de kringen van de vroedschapsleden en 
burgemeesters zien we een enkeling die carrière in Azië of de Caraïben 
hadden gemaakt, zoals Gideon Boudaen. Maar de meeste regenten waren 
toch door beleggingen aan de koloniale productieketens gebonden.",Colonial Exploitation & Economic Inequality
"Het was een roerige 
zomer: de Republiek bevond zich op dat moment midden in een golf 
van speculatiedrift. Het jaar daarvoor hadden handelaren in Parĳs 
en Londen de winstgevende mogelĳkheden van speculeren ingezien, 
waarna ondernemers in de Republiek, zoals Meinertzhagen, in 1720 kans 
zagen hun eigen slag te slaan. In totaal werden er tussen juni en oktober 
veertig bedrĳfsvoorstellen ingediend bĳ lokale stads- of provinciale 
besturen om een actiecompagnie op te mogen richten. Dit gebeurde 
in heel de Republiek, van Harlingen tot Middelburg.3
Gezicht op de Kromme Nieuwegracht vanuit het noorden met rechts de kapel die diende als 
het Compagnieshuis. Op de plek van de kerk is nu Ottone gehuisvest, op Kromme Nieuwe-
gracht 62.",Colonial Exploitation & Economic Inequality
"Alex van Stipriaan legt vervolgens uit hoe het hart van de Utrechtse 
binnenstad, grofweg het gebied tussen het Janskerkhof en de Kromme 
Nieuwegracht, gezien kan worden als het zenuwcentrum van Utrechtse 
slavernĳbelangen. Van die belangen profiteerde de prominente burgerĳ, 
maar ook kleinere beleggers hadden via beleggingsfondsen geld zitten 
in plantages en koloniale ondernemingen. Hoe dat in zĳn werk ging, 
wordt verder uitgediept in het artikel van Matthĳs Kuipers, waarin 
de notaris Dirk Wernard van Vloten centraal staat. Deze notaris was 
een spilfiguur in het opzetten van die beleggingsfondsen, en was zo 
verantwoordelĳk voor een aanzienlĳk deel van de achttiende-eeuwse 
Utrechtse investeringen in slavernĳ. Esther Captain beschrĳft het",Colonial Exploitation & Economic Inequality
"Koffieplantage Utrecht (1734-1792) Voordat het Suikerhuis werd verkocht, kocht de Utrechtse Compagnie 
rond 1734 een koffieplantage in de Surinaamse kolonie. De plantage, 
die de naam Utrecht kreeg, had een grootte van 375 akkers (iets meer 
dan 161 hectare) en lag in een kronkel van de rivier de Commewĳne. Het besluit tot de aankoop van een koffieplantage had waarschĳnlĳk 
te maken met de tegenvallende prestaties van de suikerraffinaderĳ, de 
loterĳen en de tolheffingen. Dat de Compagnie bleef zoeken naar nieuwe 
manieren om winsten te maken blĳkt eveneens uit de investeringen 
die de Compagnie tussen 1737 en 1745 deed in de schepen Jonge Pedro, 
Genova Maria en Anna Galley.",Colonial Exploitation & Economic Inequality
"In 1774 zette hĳ een groot fonds op, waarbĳ bĳna 
een half miljoen gulden naar zeven plantages in Essequibo en Demerara 
ging. Ongeveer een jaar later volgde zĳn grootste negotiatie, van bĳna 
een miljoen gulden, voor opnieuw diverse planters in dezelfde koloniën.18
De Amsterdamse registratie van Voordeelig en Voorsigtig laat direct 
ook de verwevenheid van de Nederlandse stedelĳke elite en de financiële 
markten zien. Hoewel het hier een Utrechtse groep beleggers betrof, 
zullen we het fonds vanwege zĳn Amsterdamse registratie doorgaans 
terugzien in de statistieken van de hoofdstad en niet in die van Utrecht. Ook Van Vloten handelde niet vanuit een geïsoleerd Utrechts eiland. Hĳ fungeerde ook als loket voor negotiaties uit andere steden, net zoals 
sommige notarissen in andere steden zaken regelden voor Utrechtse 
fondsen.",Colonial Exploitation & Economic Inequality
"In 
de asientos werden de prijzen en de hoeveelheden van Afrikanen die gele­
verd moesten worden binnen een bepaalde periode vastgelegd. Ze werden 
uitgegeven door de Portugese en de Spaanse kroon. In 1662 werd het 
Spaanse asiento verleend aan het Genuese bankiershuis Grillo & Lomelino. Zij huurden onder meer de wic in om slaafgemaakten te vervoeren naar 
Curaçao, wat de compagnie een belangrijke leverancier maakte van slaaf­
gemaakten in dat jaar. In 1730 kwam er een einde aan het Nederlandse 
monopolie dat de wic had op de slavenhandel, met als gevolg dat ook 
andere Nederlandse handelsondernemingen actief werden in de slaven­
handel.",Colonial Exploitation & Economic Inequality
"Robbert baron van Heeckeren van Brandsenburg (1776-1845) woonde.23 Van Heeckeren was toen nog een jonge telg uit een adellĳk 
geslacht zonder officiële betrekkingen, maar tĳdens de jaren 1810 en 1820 
zou hĳ afwisselend wethouder en burgemeester van Utrecht worden en 
nog weer later werd hĳ lid van de Tweede Kamer. Het is niet bekend wat 
Van Vloten en Van Heeckeren samenbracht op die dag in 1801, maar Van 
Vlotens aanwezigheid op Bolenstein maakt in ieder geval duidelĳk dat 
hĳ in hogere kringen verkeerde. Het hebben van koloniale bezittingen 
was in die kringen niet ongebruikelĳk. Zo was Van Heeckerens familie 
deels eigenaar van de Surinaamse plantage Meerzorg.24 Zĳn gelĳknamige 
kleinzoon",Colonial Exploitation & Economic Inequality
"Wie kochten hier in de zeventiende eeuw 
buitenhuizen, wat waren hun redenen daarvoor en welke bemoeienis 
hadden zĳ met de koloniale handel en slavernĳ? Tot slot komen ook hun 
relatie met de stad Utrecht en invloed in de Utrechtse politiek aan bod. De familie Huydecoper: vastgoed als investering Het eerste portret gaat over de familie Huydecoper. In 1608 kocht Jan 
Jacobsz Bal alias Huydecoper (1541-1624)",Colonial Exploitation & Economic Inequality
"De Compagnie investeerde 
bovendien in drie slavenschepen die tussen 1738 en 1746 meerdere 
malen tot slaaf gemaakten uit Afrika naar Amerika vervoerde (zie het 
artikel van Matthias Lukkes). Hoewel het dus duidelĳk is dat Belle van Zuylens geërfde vermogen via 
vaderskant deels voortkwam uit koloniale inkomsten, was het koloniale 
kapitaal van moederskant zo mogelĳk nog groter. Belles grootvader 
René de Vicq (1683-1737) was bewindhebber van de voc en verdiende 
met onroerend goed, zĳn ambten en commissariaten redelĳk, maar het 
was zĳn vrouw, Maria Jacoba van Goor (1687-1737), die het grootste ver-
mogen in het huwelĳk inbracht. Zĳ was een telg uit een zeer succesvolle 
Amsterdamse koopmansfamilie. Belle van Zuylens betovergrootvader 
in vrouwelĳke lĳn, Cornelis van Goor (ca.1600-1675), wordt wel één 
van de tien rĳkste Amsterdammers uit de ‘Gouden Eeuw’ genoemd.",Colonial Exploitation & Economic Inequality
"Indonesië 25, 215, 229, 232, 233 Indonesische archipel 16-18, 31, 80, 
84, 87, 88, 96, 103, 110, 111, 215, 217, 
219, 221, 222
Isaaksz, Isaak 100
Jaarbeurs 257, 258
Jaarbeursplein 23, 262
Jacobĳnenstraat 91
Jacobikerk 103, 107, 150, 221
Jakarta 145 Jan Jacobsz Bal 116
Jansbrug 106
Jansdam 53
Janse, Maartje 24
Janskerk 17, 119
Janskerkhof 14, 16, 27, 45, 53, 62, 73, 
74, 85, 125, 128, 130, 131, 218, 238
Jan, slaafgemaakte 129
Jansveld 235
Januarĳ, slaafgemaakte 99
Jan van Biesing, slaafgemaakte 145, 
148, 149
Jan van Makassar, slaafgemaakte 45
Japan 84, 85, 90
Java 81, 87, 96, 104, 107, 125, 147
Jeugdbrigade Utrecht 256
Jeugdfront 257
Johan en Margaretha, plantage 25
Johannescentrum 259
Jolicoeur, slaafgemaakte 129
Joncheere, Jacob de 227
Jones, Guno 250, 251
Jonge Pedro, schip 67
Jonkheere, Jacob de 63, 70
Jouwe, Nancy 253
Jouwe, Nicolaas 255
Jupiter, slaafgemaakte 72
Kaap de Goede Hoop 17, 45, 84, 
90-92, 148
Kaapstad 20, 45
Kaersenhout, Patricia 262
Kalka, Ronald 261
Kallĳ, slaafgemaakte 95
Kals, Jan Willems 203
Kant, Immanuel 250
Karel i 49
Karel iii van Spanje 50
Karel van Oostenrĳk 49, 50
Karpata, slaafgemaakte 126
Kasteel van Verre 105
Kayankullam 100
Kellen, slaafgemaakte 99, 100
Kensmil, Iris 262
Kenswil, Rudolphine 245-247
Kerala 84, 88, 99
Keti Koti 11, 29, 241, 259, 263, 
265-268, 270, 272
Ketwich, Abraham van 138
Ketwich & Voombergh 138
Khoe-San 90
Kibra Hacha 221, 239, 267
Kivit, Jan de 69
Klaas, slaafgemaakte 25
Klein Blankenburg 16, 110, 111
Klomp, Anke 251
Klooster, Willem 49
Knip/Kenepa, plantage 126
Kodungallor 100
Koenjapen, slaafgemaakte 95
Koffie, slaafgemaakte 72, 74
Kolfin, Elmer 217
Kol, Jan 70
Kom, Anton de 21, 210, 221, 229-235, 
247, 249, 252
Koopman, Balthasar 190
Korenmarkt 223
Korte Breedstraat 91
Kosmopolis Utrecht 13, 218, 259, 270",Colonial Exploitation & Economic Inequality
