sentence,topic,document
slavernij verleden staat slavernij afrikaanse afkomst1 binnenlandse zaken koninkrijksrelaties,Historical_colonialism/Slavery,Staat_slavernij.txt
bzk entameerde koninkrijksaangelegenheden nogal eens gewezen slavernijverleden eilanden buitenlandse zaken,not-matched,Staat_slavernij.txt
leerstoel instelde bijvoorbeeld betrokken verklaring durban waar grote steden integratiebeleid roger boxtel namens deep remorse about,not-matched,Staat_slavernij.txt
the enslavement and slave trade uitsprak diverse ministeries,not-matched,Staat_slavernij.txt
tevens betrokken elmina heritage rond elmina,not-matched,Staat_slavernij.txt
huidige ghana wilde toen verantwoordelijkheid tonen gezamenlijke verleden steun verlenen restauratie slavenfort omringende stad start hiervan toenmalige kroonprins willem alexander ministeriële verantwoordelijkheid zei we kijken nu spijt terug donkere tijdperk menselijke betrekkingen,not-matched,Staat_slavernij.txt
we gedenken slachtoffers onmenselijke handel provinciaal niveau kort aandacht slavernijverleden merken helemaal verwonderlijk gezien relatief beperkte werkveld provincie waar bijvoorbeeld erfgoed nauwelijks behoren toch beraadt momenteel toenemend provincies zich wat verleden zuid holland koloniaal slavernijverleden gestart noord,not-matched,Staat_slavernij.txt
twee tentoonstellingen onderzoekspublicatie sprak formeel excuses,not-matched,Staat_slavernij.txt
slavernij gehad niveau gemeenten gaan ontwikke lingen snel,not-matched,Staat_slavernij.txt
den haag actief ten aanzien slavernijverleden ontwikkeld formele excuses uitgesproken heel andere gemeenten waaronder middelburg,not-matched,Staat_slavernij.txt
ruimte gecreëerd jaarlijkse keti koti vieringen,not-matched,Staat_slavernij.txt
verwante activiteiten denken bijvoorbeeld omstreden monumenten straatnamen actuele vraagstukken gezamenlijke overheden kortom onderschatten machts factor wat betreft ruimte erkenning herdenking,not-matched,Staat_slavernij.txt
slavernijverleden behoeft evenals verwerking hedendaagse doorwerkingen voorbeeld culturele erfgoedinstellingen iets slavernijverleden willen verschillende overheden afhankelijk financiële functioneren geval,not-matched,Staat_slavernij.txt
eigendom interessant maatschappelijk initiatief nationaal trans atlantisch slavernijmuseum rich ten werd overgenomen,not-matched,Staat_slavernij.txt
nationale omarmd inmiddels diezelfde zich nu gerealiseerd slavernijverleden indische oceaan indonesische archipel opdracht mee nemen doorwerking er,not-matched,Staat_slavernij.txt
toch er enkele elementen ieder geval steeds terugkeren debatten atlantisch slavernijverleden hier werkdefinitie doorwerking opgevat,not-matched,Staat_slavernij.txt
nazaten slaafgemaakten cultureel archief gevormd mentaal erfgoed geproduceerd beide groepen cultuur gecreëerd respectievelijk gevoelens vermeen superioriteit vermeende inferioriteit geïnternaliseerd gevolg,not-matched,Staat_slavernij.txt
zwartracisme lagen neder landse samenleving,not-matched,Staat_slavernij.txt
ontwikkeling weg staat amerikaans voorbeeld,not-matched,Staat_slavernij.txt
psychisch psychiatrisch ziektebeeld opgelopen slavernij daarna doorwerkingen afgeleid puntenplan landen caricom opstelde staat,not-matched,Staat_slavernij.txt
repatriëring afrika indien gewenst hulp,not-matched,Staat_slavernij.txt
opbouw culturele instituties hulp gezondheidscrisis hulp,not-matched,Staat_slavernij.txt
rutte puntenplan vroeg wat daaraan dacht bijna later antwoordde premier opsomming activiteiten waaronder steun jaarlijkse keti koti herden king black achievement month website essaywedstrijd kinderen brief zorgen diepe gevoelens,not-matched,Staat_slavernij.txt
erkend landen waaronder koninkrijksgebieden rondom doorwerkingen slavernijverleden,not-matched,Staat_slavernij.txt
we zullen alles zegt premier brief ervoor zorgen,not-matched,Staat_slavernij.txt
verschrikkingen slavernij vergeten her haald,not-matched,Staat_slavernij.txt
daarom zich concentreren bouwen gezamenlijke toekomst zoeken manieren,not-matched,Staat_slavernij.txt
dialoog landen via caricom initiatieven wensen,not-matched,Staat_slavernij.txt
premier uitsprak wellicht hoopvol voldoen lange diepgaande caricom conferentie werd puntenplan geformuleerd actuele vraagstukken structurele veranderingen waar caricom vroeg wanneer initia tieven gekoppeld relatie,not-matched,Staat_slavernij.txt
iedereen spreekt graag doorwerkingen sommige nazaten spre ken liever erfenissen slavernijverleden benadrukken overlevings kracht strijd ouders evenals culturele sociaaleconomische leverden leveren erfenissen slavernij behoren,not-matched,Staat_slavernij.txt
muziek normen waardensysteem steeds zichtbaarder aanwezig uitgedragen,not-matched,Staat_slavernij.txt
soms gebeurt zelfs onbewust prominente aanwezigheid,not-matched,Staat_slavernij.txt
gevoel overheerst aandeel meeste maatschappelijke sectoren lange representatief nationale internationale sport,not-matched,Staat_slavernij.txt
ders zichtbaar substantieel vertegenwoordigd overigens typerende disbalans voormalige slavenhoudende naties zien alles leidt volgende aanbeveling,not-matched,Staat_slavernij.txt
stimuleer steun groot schalig fundamenteel erfenissen doorwerkingen slavernij heden overheden,not-matched,Staat_slavernij.txt
slavernij behoeft inmiddels betoog overheden lagen betrokken geweest aandeel gehad gepro fiteerd,not-matched,Staat_slavernij.txt
slavenhandel slavernij echter heden pas zeer recent besef wat daar vervolgens mee zeer wisselend bepaalt inhoud geven waarover leerlingen eind primair voortgezet,not-matched,Staat_slavernij.txt
ieder geval kennis middel zogenaamde kerndoelen primair eindtermen voortgezet zie tom der geugten staat slavernij klinken,not-matched,Staat_slavernij.txt
eveneens overheidsinitiatief richtinggevend docenten name geschiedenis burgerschapsonderwijs methodeproducen ten uitgevers richten zich logischerwijs canon sterk wisselend wat docenten er klas mee bestaat wetenschappelijk bovendien universiteiten hoge mate bepaald wetenschappelijk nwo koninklijke akademie wetenschappen,not-matched,Staat_slavernij.txt
knaw grotendeels gefinancierd grote onderzoeksprogramma,not-matched,Staat_slavernij.txt
hen opgesteld overkoepelend multidisciplinair onderzoekspro gramma,not-matched,Staat_slavernij.txt
hen geëntameerd er verschillende deelstudies deelpro gramma hen gesubsidieerd recentelijk nwo church and slavery the dutch empire history theology and heritage,not-matched,Staat_slavernij.txt
acties afro samenleving gaf tweede kamer regering opdracht mogelijkheden,not-matched,Staat_slavernij.txt
nationaal sla vernijmonument eventueel realiseren tijd tweede kabinet,not-matched,Staat_slavernij.txt
pvda d66 vvd er duidelijk politiek momentum,not-matched,Staat_slavernij.txt
bewindspersonen initia tief prins clausfonds verschenen twee bundels,not-matched,Staat_slavernij.txt
betrokkenen nationaal internationaal hoe slavernijverleden herdenken zeer betekenisvol presentatie,not-matched,Staat_slavernij.txt
plaatsvond net gerenoveerde oude zaal tweede kamer voorwaarde totstandkoming monument overigens slechts één partij wilde praten,not-matched,Staat_slavernij.txt
vrijwel vechters verzamelden zich daarom één platform kennelijk schrok eigen probeerde soort buffer,not-matched,Staat_slavernij.txt
gezelschap ambassadeurs gerenommeerde radicaal bekendstaande bekende nederlanders erin ondanks onverwachte extra buf fer velen zeker platform organisaties erg betrouwbaar werd ervaren stond er nationaal monument,not-matched,Staat_slavernij.txt
amsterdamse oosterpark tevens amsterdam werd later dynamische dimensie daarvan nationaal insti tuut nederlands slavernijverleden erfenis ninsee geopend actuele vraagstukken nationaal monument spreken ieder keti koti dag waarop slavernij atlantisch gebied afschafte vertegenwoordigers overheden treurnis spijt slavernijverleden pas zeer recent datum keti koti werden nationale excuses namens staat uitgesproken toezegging daar term doorwerkingen werd verschillende keren excuses gekoppeld hopen er concreet programma komt actief doorwerkingen slag gaat deep remorse boxtel grote vn racismeconferentie,not-matched,Staat_slavernij.txt
durban uitsprak eenentwintig geduurd echte excuses kwam langzaam proces tien oprichting ninsee trok nationale heid,not-matched,Staat_slavernij.txt
bezuinigingsoverwegingen financiële stekker instituut velen dolkstoot rug,not-matched,Staat_slavernij.txt
nieuw bewijs onbe trouwbaarheid ervaren danken blijvende ondersteu ning gemeentelijke amsterdam,not-matched,Staat_slavernij.txt
ninsee bestaan daarvoor moesten gebouw verlaten goed lopende slavernijtentoonstelling opheffen staf minimum beperken nu tien later financiert nationale weer mee ninsee medewerkers,not-matched,Staat_slavernij.txt
vele overlegtafels gevraagd black achievement,not-matched,Staat_slavernij.txt
nationale medegefinancierd betalen gemeente amsterdam ocw opstart,not-matched,Staat_slavernij.txt
nationaal slavernijmuseum amsterdam initiatief overigens samenleving kwam via amsterdamse gemeente raad werd vervolgens nationaal coalitieakkoord terecht kwam,not-matched,Staat_slavernij.txt
substantieel bedrag totstandkoming museum gereserveerd bovendien er fonds komen voorlopig tweehonderd miljoen euro waaruit ieder geval educatieprojecten zullen gefinancierd waardevol herstel daarnaast regering monde premier rutte toegegeven begrip feit zwarte mensen zich gediscrimineerd voelen zwarte piet,not-matched,Staat_slavernij.txt
premier zwarte piet nu eenmaal zwart werd beïnvloed golf black lives staat slavernij matter demonstraties begrip er toe,not-matched,Staat_slavernij.txt
geleid bijvoorbeeld openbare optochten zwarte pieten gestopt,not-matched,Staat_slavernij.txt
burgemeesters dringend verzocht zwarte pieten ontvangen kortom houding ten aanzien slavernijverleden vertoont heel diffuus heterogeen beeld lijkt er steeds aandacht komen,not-matched,Staat_slavernij.txt
slavernijverleden eventuele doorwerkingen daarvan zorgvuldig gekozen woorden waarmee nationale excuses president werden uitgesproken zeer velen waardevol historisch ervaren nu zaak proces,not-matched,Staat_slavernij.txt
gevolg ruim tweeënhalve eeuw actieve betrokkenheid staat wat nu misdaad menselijkheid erkend,not-matched,Staat_slavernij.txt
daaropvolgend anderhalve eeuw actief keti koti viering,not-matched,Staat_slavernij.txt
actuele vraagstukken zwijgen korte tijd afgerond kost decennia misschien zelfs enkele generaties ieder initiatief gebied daar rekening mee houden vanuit langetermijn perspectief opgezet gegarandeerd,not-matched,Staat_slavernij.txt
daarmee tegelijk vertrouwen gekweekt kortetermijnprojecten eenmalige geld bedragen lossen structurele ongelijkheid nazaten slaafgemaak,not-matched,Staat_slavernij.txt
ten sociaal economisch cultureel medisch andere maatschappelijke terreinen continu proces continu gevoed nancy jouwe nederlands cultuur,not-matched,Staat_slavernij.txt
intersectionaliteit betrokken geweest publicatie verschil lende wandelgidsen,not-matched,Staat_slavernij.txt
menselijkheid lokale politici burgemeesters zover,not-matched,Staat_slavernij.txt
jan zanen hadden g4 steden,not-matched,Staat_slavernij.txt
vier formeel excuses aangeboden slavernijverleden stad sharon,not-matched,Staat_slavernij.txt
burgemeester utrecht bood namens college,not-matched,Staat_slavernij.txt
rol utrechtse stadsbestuur koloniale slavenhandel onderdrukking slaafgemaakten wonden daardoor ont staan,not-matched,Staat_slavernij.txt
begon speech utrechtse janskerk gekozen omdat janskerkhof concentratiepunt directe connecties kolo niale slavernijsysteem volgt,not-matched,Staat_slavernij.txt
slavernijverleden onze stad blikken we vooruit hier lessen trekken,not-matched,Staat_slavernij.txt
omdat we niets misdaad menselijkheid gedurende er groot onrecht plaatsgevonden waar stad utrecht rol gehad wil illustreren verhaal dertienjarige jongen,not-matched,Staat_slavernij.txt
utrechtse voc medewerker jan lambertus,not-matched,Staat_slavernij.txt
spall jongen aankocht verkoopakte weten,not-matched,Staat_slavernij.txt
waarschijnlijk zou enkele vader opvolgen gezin stichten belangrijke positie innemen gemeenschap één enkele pennenstreek werd alles doorgestreept toekomst,not-matched,Staat_slavernij.txt
iemand anders bepaald medewerker verkoop staat slavernij registreerde noteerde nieuwe naam jongen utrecht,not-matched,Staat_slavernij.txt
enige nationaal archief weten we,not-matched,Staat_slavernij.txt
slaaf gemaakten naam utrecht kregen burgemeester femke halsema amsterdam dijksma voorgegaan dag emancipatie cariben rotterdamse burgemeester ahmed aboutaleb,Historical_colonialism/Slavery,Staat_slavernij.txt
dijksma hadden symbolische data gekozen,not-matched,Staat_slavernij.txt
open moment eentje gepaste afstand publicatiedatum utrechtse ver erna daardoor ont stond moment,not-matched,Staat_slavernij.txt
geheel gewijd excuses zwaarte symbolische datum gold hier wat extra bijzonder maakte publicatie amsterdamse uitkwam stond los data symboliek kreeg pers aandacht achtuurjournaal toe zwarte man zien daklijst,not-matched,Staat_slavernij.txt
rokin amsterdam aangebracht circa verwijst zeventiende eeuwse bewoner bartholomeus moor,not-matched,Staat_slavernij.txt
actuele vraagstukken soms data symboliek gezien pre denk vele reac ties,not-matched,Staat_slavernij.txt
rutte symbolische datum actie plaats,not-matched,Staat_slavernij.txt
zo blijkt kielzog amsterdamse excuses,not-matched,Staat_slavernij.txt
bood eerste provincie namelijk noord,not-matched,Staat_slavernij.txt
bijna iedereen excuses utrecht toonden symbolische data alhoewel belangrijk waarde proces belangrijk aanloop excuses kwam er utrecht proces gang waarbij burgemees ter gesprek ging betrokken burgers stad terwijl er gewerkt geschaafd werd speech dag excuses zelf werd er samengewerkt producenten lokale migrantengemeenschappen waardoor breed gedragen bijeenkomst werd hoe kwam vlot elkaar tijdsbestek anderhalf g4,not-matched,Staat_slavernij.txt
slavernijverleden aanboden hoe steden andere overheden zich recent verhouden slavernijverleden doorwerking hiervan wat rol,not-matched,Staat_slavernij.txt
enkele sleutelpersonen spijt excuses betuigde roger,not-matched,Staat_slavernij.txt
wat gelezen diepe spijt neigend berouw slavernijverleden excuses begin conferentie werd geplaagd grote conflicten naties raakte wat vergetelheid dezelfde maand aanslagen wereld trans formeerden conferentie durban absoluut historisch slotverklaring werd slavernij ondanks gesputter eu leden misdaad menselijkheid genoemd kwam mede dankzij lobbywerk feministische activiste helen felter aanwezig vicevoorzitter european women lobby grootste coalitie vrouwenverenigingen eu moment paste tijdgeest waar mee moest toen malig premier wim kok tegenzin excuses aangeboden joodse indische sinti roma gemeenschappen rol tweede wereldoorlog datzelfde bracht elazar,not-matched,Staat_slavernij.txt
